"X","Date","Period","Fighter1","Fighter1WinPct","Fighter1Team","Fighter2","Fighter2WinPct","Fighter2Team","playerId.x","position.x","team.x","Fighter1BirthDate","Fighter1Weight","Fighter1Height","nationality.x","shootsCatches.x","primaryNumber.x","primaryPosition.x","playerId.y","position.y","team.y","Fighter2BirthDate","Fighter2Weight","Fighter2Height","nationality.y","shootsCatches.y","primaryNumber.y","primaryPosition.y","Fighter1HeightInches","Fighter2HeightInches","HeightDiff","WeightDiff","Fighter1Age","Fighter2Age","AgeDiff","Win","Fighter1Handedness","Fighter2Handedness","HandednessDiff","Fighter1Position","Fighter2Position"
NA,2024-02-29,1,"Liam O'Brien",0.02,"ARI","Ryan Reaves",0.85,"TOR",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",8471817,"R","TOR","1987-01-20",225,"6' 1""","CAN","R",75,"R",73,73,0,-10,29.5470494417863,37.0575301891091,-7.51048074732286,0,"L","R",1,"F","F"
NA,2024-02-29,2,"Jake Middleton",0.94,"MIN","Jeremy Lauzon",0.04,"NSH",8478136,"D","MIN","1996-01-02",210,"6' 3""","CAN","L",67,"D",8478468,"D","NSH","1997-04-28",204,"6' 1""","CAN","L",79,"D",75,73,2,6,28.1197311460469,26.8020050125313,1.31772613351561,1,"L","L",0,"D","D"
NA,2024-02-29,2,"Chris Wagner",0.09,"COL","Reese Johnson",0.86,"CHI",8475780,"R","COL","1991-05-27",198,"6' 0""","USA","R",14,"R",8481147,"C","MIN","1998-07-10",193,"6' 1""","CAN","R",52,"C",72,73,-1,5,32.7158806106175,25.6044657097289,7.11141490088859,0,"R","R",0,"F","F"
NA,2024-03-01,1,"Curtis Lazar",0.09,"NJD","Radko Gudas",0.13,"ANA",8477508,"C","NJD","1995-02-02",205,"6' 0""","CAN","R",20,"C",8475462,"D","ANA","1990-06-05",204,"6' 0""","CZE","R",3,"D",72,72,0,1,29.035657325131,33.6919571656414,-4.65629984051037,0,"R","R",0,"F","D"
NA,2024-03-02,3,"Matt Rempe",0.4,"NYR","Ryan Reaves",0.42,"TOR",8482460,"C","NYR","2002-06-29",255,"6' 9""","CAN","R",73,"C",8471817,"R","TOR","1987-01-20",225,"6' 1""","CAN","R",75,"R",81,73,8,30,21.6454773296879,37.0629984051037,-15.4175210754158,0,"R","R",0,"F","F"
NA,2024-03-02,1,"Arber Xhekaj",0.77,"MTL","Erik Cernak",0.09,"TBL",8482964,"D","MTL","2001-01-30",238,"6' 4""","CAN","L",72,"D",8478416,"D","TBL","1997-05-28",225,"6' 4""","SVK","R",81,"D",76,76,0,13,23.0534290271132,26.7254499886079,-3.67202096149465,1,"L","R",1,"D","D"
NA,2024-03-02,3,"Ivan Barbashev",0.17,"VGK","Peyton Krebs",0.25,"BUF",8477964,"C","VGK","1995-12-14",187,"6' 0""","RUS","L",49,"C",8481522,"C","BUF","2001-01-26",180,"5' 11""","CAN","L",18,"C",72,71,1,7,28.1771474139895,23.0643654591023,5.11278195488721,0,"L","L",0,"F","F"
NA,2024-03-04,3,"Brandon Tanev",0.88,"SEA","Blake Coleman",0.06,"CGY",8479293,"L","SEA","1991-12-31",180,"6' 0""","CAN","L",13,"L",8476399,"C","CGY","1991-11-28",200,"5' 11""","USA","L",20,"C",72,71,1,-20,32.130667578036,32.2208931419458,-0.090225563909776,1,"L","L",0,"F","F"
NA,2024-03-05,2,"Josh Anderson",0.07,"MTL","Luke Schenn",0.81,"NSH",8476981,"R","MTL","1994-05-07",221,"6' 3""","CAN","R",77,"R",8474568,"D","NSH","1989-11-02",221,"6' 2""","CAN","R",2,"D",75,74,1,0,29.7876509455457,34.2906128958761,-4.50296195033037,0,"R","R",0,"F","D"
NA,2024-03-07,3,"Max Domi",0.78,"TOR","Charlie McAvoy",0,"BOS",8477503,"C","TOR","1995-03-02",193,"5' 10""","CAN","L",13,"C",8479325,"D","BOS","1997-12-21",208,"6' 0""","USA","R",73,"D",70,72,-2,-15,28.9755069491912,26.1730462519936,2.80246069719754,1,"L","R",1,"F","D"
NA,2024-03-07,2,"Tyler Bertuzzi",0.89,"TOR","Parker Wotherspoon",0.08,"BOS",8477479,"L","CHI","1995-02-24",190,"6' 0""","CAN","L",59,"L",8478450,"D","BOS","1997-08-24",190,"6' 1""","CAN","L",38,"D",72,73,-1,0,28.9919115971748,26.4985190248348,2.49339257233994,1,"L","L",0,"F","D"
NA,2024-03-07,1,"Sam Carrick",0.14,"EDM","Mathieu Olivier",0.84,"CBJ",8475842,"C","NYR","1992-02-04",204,"6' 0""","CAN","R",56,"C",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",72,74,-2,-6,32.0431761221235,27.0288220551378,5.01435406698565,0,"R","R",0,"F","F"
NA,2024-03-07,2,"Beck Malenstyn",0.48,"WSH","Jansen Harkins",0.32,"PIT",8479359,"L","BUF","1998-02-04",200,"6' 3""","CAN","L",47,"L",8478424,"C","ANA","1997-05-23",182,"6' 1""","USA","L",58,"C",75,73,2,18,26.0500113921167,26.7527910685805,-0.702779676463887,1,"L","L",0,"F","F"
NA,2024-03-09,3,"Cam Atkinson",0.19,"PHI","Michael Eyssimont",0.31,"TBL",8474715,"R","TBL","1989-06-05",179,"5' 8""","USA","R",13,"R",8479591,"C","TBL","1996-09-09",180,"6' 0""","USA","L",23,"C",68,72,-4,-1,34.7117794486216,27.4581909318751,7.25358851674642,0,"R","L",1,"F","F"
NA,2024-03-09,2,"Sean Couturier",0.67,"PHI","Mathew Dumba",0.15,"TBL",8476461,"C","PHI","1992-12-07",211,"6' 3""","CAN","L",14,"C",8476856,"D","DAL","1994-07-25",182,"6' 0""","CAN","R",24,"D",75,72,3,29,31.2092731829574,29.5825928457507,1.62668033720665,1,"L","R",1,"F","D"
NA,2024-03-09,1,"Nicolas Deslauriers",0.89,"PHI","Austin Watson",0.03,"TBL",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",8475766,"L","DET","1992-01-13",204,"6' 4""","USA","R",51,"L",73,76,-3,17,32.9973798131693,32.1087947140579,0.888585099111417,1,"L","R",1,"F","F"
NA,2024-03-10,2,"Warren Foegele",0,"EDM","John Ludvig",1,"PIT",8477998,"L","LAK","1996-04-01",198,"6' 2""","CAN","L",13,"L",8481206,"D","COL","2000-08-02",213,"6' 1""","CZE","L",53,"D",74,73,1,-15,27.9010025062657,23.570289359763,4.33071314650262,0,"L","L",0,"F","D"
NA,2024-03-10,1,"Michael McCarron",0.11,"NSH","Marcus Foligno",0.82,"MIN",8477446,"C","NSH","1995-07-04",230,"6' 6""","USA","R",34,"R",8475220,"L","MIN","1991-08-10",228,"6' 3""","CAN","L",17,"L",78,75,3,2,28.6447938026885,32.5381635907952,-3.89336978810663,0,"R","L",1,"F","F"
NA,2024-03-10,1,"Kiefer Sherwood",0.06,"NSH","Mason Shaw",0.89,"MIN",8480748,"L","VAN","1995-03-31",194,"6' 0""","USA","R",64,"R",8479972,"C","MIN","1998-11-03",184,"5' 10""","CAN","L",58,"C",72,70,2,10,28.9044201412622,25.3145363408521,3.58988380041011,0,"R","L",1,"F","F"
NA,2024-03-10,2,"Brayden Pachal",0.06,"CGY","Brendan Lemieux",0.94,"CAR",8481167,"D","CGY","1999-08-23",204,"6' 1""","CAN","R",94,"D",8477962,"L","CAR","1996-03-15",210,"6' 1""","USA","L",48,"L",73,73,0,-6,24.5135566188198,27.9474823422192,-3.43392572339941,0,"R","L",1,"D","F"
NA,2024-03-10,1,"Nick Bjugstad",0.63,"ARI","Alex Vlasic",0.05,"CHI",8475760,"C","UTA","1992-07-17",215,"6' 6""","USA","R",27,"C",8481568,"D","CHI","2001-06-05",217,"6' 5""","USA","L",72,"D",78,77,1,-2,31.6030986557302,22.7309182046024,8.87218045112782,1,"R","L",1,"F","D"
NA,2024-03-12,1,"John Ludvig",0.4,"PIT","Mark Kastelic",0.05,"OTT",8481206,"D","COL","2000-08-02",213,"6' 1""","CZE","L",53,"D",8480355,"C","BOS","1999-03-11",210,"6' 3""","USA","R",47,"C",73,75,-2,3,23.5757575757576,24.9700387331966,-1.39428115743905,1,"L","R",1,"D","F"
NA,2024-03-12,3,"Radko Gudas",0.6,"ANA","MacKenzie Entwistle",0.15,"CHI",8475462,"D","ANA","1990-06-05",204,"6' 0""","CZE","R",3,"D",8480025,"R","CHI","1999-07-14",184,"6' 3""","CAN","R",58,"R",72,75,-3,20,33.7220323536113,24.6283891547049,9.09364319890635,1,"R","R",0,"D","F"
NA,2024-03-13,2,"Josh Manson",0.66,"COL","Nikita Zadorov",0.03,"VAN",8476312,"D","COL","1991-10-07",216,"6' 3""","CAN","R",42,"D",8477507,"D","BOS","1995-04-16",230,"6' 5""","RUS","L",16,"D",75,77,-2,-14,32.3877876509455,28.8689906584643,3.5187969924812,1,"R","L",1,"D","D"
NA,2024-03-14,3,"Anders Lee",0.55,"NYI","Connor Clifton",0.28,"BUF",8475314,"L","NYI","1990-07-03",231,"6' 3""","USA","L",27,"L",8477365,"D","BUF","1995-04-28",175,"5' 11""","USA","R",75,"D",75,71,4,56,33.6509455456824,28.8389154704944,4.81203007518797,1,"L","R",1,"F","D"
NA,2024-03-16,3,"Kurtis MacDermid",0.58,"NJD","Joshua Brown",0.04,"ARI",8477073,"L","NJD","1994-03-25",233,"6' 5""","CAN","L",56,"D",8477384,"D","EDM","1994-01-21",215,"6' 5""","CAN","R",2,"D",77,77,0,18,29.9351788562315,30.1074276600592,-0.172248803827749,1,"L","R",1,"F","D"
NA,2024-03-16,3,"Mason Shaw",0.26,"MIN","Nathan Walker",0.35,"STL",8479972,"C","MIN","1998-11-03",184,"5' 10""","CAN","L",58,"C",8477573,"L","STL","1994-02-07",186,"5' 9""","AUS","L",79,"L",70,69,1,-2,25.3309409888357,30.0609478241057,-4.73000683526999,0,"L","L",0,"F","F"
NA,2024-03-16,2,"Josh Manson",0.34,"COL","Vincent Desharnais",0.31,"EDM",8476312,"D","COL","1991-10-07",216,"6' 3""","CAN","R",42,"D",8479576,"D","VAN","1996-05-29",215,"6' 6""","CAN","R",73,"D",75,78,-3,1,32.3959899749373,27.7589428115744,4.63704716336295,1,"R","R",0,"D","D"
NA,2024-03-19,1,"Ryan Reaves",0.12,"TOR","Nicolas Deslauriers",0.58,"PHI",8471817,"R","TOR","1987-01-20",225,"6' 1""","CAN","R",75,"R",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",73,73,0,4,37.1094782410572,33.0247208931419,4.08475734791524,0,"R","L",1,"F","F"
NA,2024-03-19,3,"Brendan Lemieux",0.17,"CAR","Matt Martin",0.23,"NYI",8477962,"L","CAR","1996-03-15",210,"6' 1""","USA","L",48,"L",8474709,"L","NYI","1989-05-08",220,"6' 3""","CAN","L",17,"L",73,75,-2,-10,27.9720893141946,34.8156755525177,-6.84358623832308,0,"L","L",0,"F","F"
NA,2024-03-19,1,"Michael Pezzetta",0.08,"MTL","Sam Carrick",0.88,"EDM",8479543,"L","MTL","1998-03-13",216,"6' 1""","CAN","L",55,"L",8475842,"C","NYR","1992-02-04",204,"6' 0""","CAN","R",56,"C",73,72,1,12,25.981658692185,32.0759854180907,-6.09432672590567,0,"L","R",1,"F","F"
NA,2024-03-20,1,"Jake Middleton",0.13,"MIN","Andreas Englund",0.74,"LAK",8478136,"D","MIN","1996-01-02",210,"6' 3""","CAN","L",67,"D",8477971,"D","LAK","1996-01-21",189,"6' 3""","SWE","L",39,"D",75,75,0,21,28.1744133059923,28.1224652540442,0.0519480519480489,0,"L","L",0,"D","D"
NA,2024-03-21,1,"Cole Smith",0.35,"NSH","Jonah Gadjovich",0.47,"FLA",8482062,"R","NSH","1995-10-28",195,"6' 3""","USA","L",36,"L",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",75,74,1,-14,28.3577124629756,25.4048758259285,2.95283663704716,0,"L","L",0,"F","F"
NA,2024-03-21,1,"Jason Zucker",0.83,"NSH","Nick Cousins",0,"FLA",8475722,"L","BUF","1992-01-16",183,"5' 11""","USA","L",16,"L",8476393,"C","OTT","1993-07-20",185,"5' 11""","CAN","L",25,"C",71,71,0,-2,32.1334016860333,30.6270221007063,1.50637958532695,1,"L","L",0,"F","F"
NA,2024-03-21,3,"Alex Vlasic",0,"CHI","Ryan Strome",0.63,"ANA",8481568,"D","CHI","2001-06-05",217,"6' 5""","USA","L",72,"D",8476458,"C","ANA","1993-07-11",194,"6' 1""","CAN","R",16,"C",77,73,4,23,22.7609933925723,30.6516290726817,-7.89063568010936,0,"L","R",1,"D","F"
NA,2024-03-21,1,"Jarred Tinordi",0.06,"CHI","Ross Johnston",0.45,"ANA",8475797,"D","CHI","1992-02-20",230,"6' 6""","USA","L",24,"D",8477527,"L","ANA","1994-02-18",235,"6' 5""","CAN","L",32,"L",78,77,1,-5,32.037707906129,30.0445431761221,1.99316473000684,0,"L","L",0,"D","F"
NA,2024-03-22,3,"Mathieu Olivier",0.24,"CBJ","Josh Manson",0.25,"COL",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",8476312,"D","COL","1991-10-07",216,"6' 3""","CAN","R",42,"D",74,75,-1,-6,27.0698336750968,32.4123946229209,-5.3425609478241,0,"R","R",0,"F","D"
NA,2024-03-22,3,"Will Borgen",0.44,"SEA","Michael Kesselring",0,"ARI",8478840,"D","NYR","1996-12-19",196,"6' 3""","USA","R",33,"D",8480891,"D","UTA","2000-01-13",190,"6' 4""","USA","R",5,"D",75,76,-1,6,27.2174755069492,24.1552745500114,3.0622009569378,1,"R","R",0,"D","D"
NA,2024-03-23,2,"Morgan Barron",0.25,"WPG","Kyle MacLean",0.17,"NYI",8480289,"C","WPG","1998-12-02",220,"6' 4""","CAN","L",47,"C",8481237,"C","NYI","1999-04-29",194,"6' 1""","USA","L",32,"C",76,73,3,26,25.2707906128959,24.8662565504671,0.404534062428802,1,"L","L",0,"F","F"
NA,2024-03-23,2,"Moritz Seider",0.93,"DET","Filip Forsberg",0.02,"NSH",8481542,"D","DET","2001-04-06",197,"6' 4""","DEU","R",53,"D",8476887,"L","NSH","1994-08-13",205,"6' 1""","SWE","R",9,"L",76,73,3,-8,22.9305080884028,29.5689223057644,-6.63841421736158,1,"R","R",0,"D","F"
NA,2024-03-23,1,"Mark Kastelic",0,"OTT","Kurtis MacDermid",0.96,"NJD",8480355,"C","BOS","1999-03-11",210,"6' 3""","USA","R",47,"C",8477073,"L","NJD","1994-03-25",233,"6' 5""","CAN","L",56,"D",75,77,-2,-23,25.0001139211666,29.9543176122123,-4.9542036910458,0,"R","L",1,"F","F"
NA,2024-03-23,3,"Mattias Janmark",0.05,"EDM","Max Domi",0.76,"TOR",8477406,"C","EDM","1992-12-08",195,"6' 1""","SWE","L",13,"C",8477503,"C","TOR","1995-03-02",193,"5' 10""","CAN","L",13,"C",73,70,3,2,31.2448165869218,29.0192526771474,2.22556390977444,0,"L","L",0,"F","F"
NA,2024-03-23,1,"Andreas Athanasiou",0.38,"CHI","Luke Kunin",0.13,"SJS",8476960,"C","CHI","1994-08-06",188,"6' 2""","CAN","L",72,"C",8479316,"C","SJS","1997-12-04",195,"6' 0""","USA","R",19,"C",74,72,2,-7,29.5880610617453,26.2632718159034,3.32478924584188,1,"L","R",1,"F","F"
NA,2024-03-24,2,"Timo Meier",0.29,"NJD","Anders Lee",0.3,"NYI",8478414,"R","NJD","1996-10-08",210,"6' 0""","CHE","L",28,"R",8475314,"L","NYI","1990-07-03",231,"6' 3""","USA","L",27,"L",72,75,-3,-21,27.4199134199134,33.678286625655,-6.25837320574163,0,"L","L",0,"F","F"
NA,2024-03-25,1,"Brayden McNabb",0.18,"VGK","Brayden Schenn",0.53,"STL",8475188,"D","VGK","1991-01-21",212,"6' 4""","CAN","L",3,"D",8475170,"C","STL","1991-08-22",200,"6' 1""","CAN","L",10,"C",76,73,3,12,33.1286169970381,32.546365914787,0.582251082251084,0,"L","L",0,"D","F"
NA,2024-03-26,2,"Hampus Lindholm",0.04,"BOS","Sam Bennett",0.96,"FLA",8476854,"D","BOS","1994-01-20",211,"6' 3""","SWE","L",47,"D",8477935,"C","FLA","1996-06-20",195,"6' 1""","CAN","L",93,"C",75,73,2,16,30.1375028480292,27.7261335156072,2.41136933242197,0,"L","L",0,"D","F"
NA,2024-03-26,3,"Stefan Noesen",0.62,"CAR","Jonathan Gruden",0.08,"PIT",8476474,"R","NJD","1993-02-12",205,"6' 1""","USA","R",23,"R",8480836,"C","PIT","2000-05-04",172,"6' 0""","USA","L",45,"C",73,72,1,33,31.0725677830941,23.8601048074732,7.21246297562087,1,"R","L",1,"F","F"
NA,2024-03-26,1,"Corey Perry",0.03,"EDM","Logan Stanley",0.9,"WPG",8470621,"R","EDM","1985-05-16",206,"6' 3""","CAN","R",10,"R",8479378,"D","WPG","1998-05-26",228,"6' 7""","CAN","L",64,"D",75,79,-4,-22,38.8074732285259,25.7985873775347,13.0088858509911,0,"R","L",1,"F","D"
NA,2024-03-26,2,"Darnell Nurse",0.16,"EDM","Brenden Dillon",0.38,"WPG",8477498,"D","EDM","1995-02-04",221,"6' 4""","CAN","L",25,"D",8475455,"D","NJD","1990-11-13",225,"6' 4""","CAN","L",4,"D",76,76,0,-4,29.0985418090681,33.3200045568467,-4.22146274777853,0,"L","L",0,"D","D"
NA,2024-03-26,1,"Mathieu Olivier",0.71,"CBJ","Liam O'Brien",0.08,"ARI",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",74,73,1,-5,27.0807701070859,29.6181362497152,-2.5373661426293,1,"R","L",1,"F","F"
NA,2024-03-26,2,"Erik Gudbranson",0.88,"CBJ","Joshua Brown",0,"ARI",8475790,"D","CBJ","1992-01-07",217,"6' 5""","CAN","R",44,"D",8477384,"D","EDM","1994-01-21",215,"6' 5""","CAN","R",2,"D",77,77,0,2,32.171679197995,30.1347687400319,2.03691045796309,1,"R","R",0,"D","D"
NA,2024-03-26,3,"James Malatesta",0.22,"CBJ","Michael Carcone",0.39,"ARI",8482744,"L","CBJ","2003-05-31",193,"5' 9""","CAN","L",67,"L",8479619,"L","UTA","1996-05-19",170,"5' 9""","CAN","L",53,"L",69,69,0,23,20.7924356345409,27.8136249715197,-7.02118933697881,0,"L","L",0,"F","F"
NA,2024-03-26,2,"Ty Dellandrea",0.55,"DAL","Luke Kunin",0.09,"SJS",8480848,"C","SJS","2000-07-21",190,"6' 1""","CAN","R",10,"C",8479316,"C","SJS","1997-12-04",195,"6' 0""","USA","R",19,"C",73,72,1,-5,23.6468443836865,26.2714741398952,-2.62462975620871,1,"R","R",0,"F","F"
NA,2024-03-27,1,"Trent Frederic",0,"BOS","Tanner Jeannot",1,"TBL",8479365,"C","BOS","1998-02-11",203,"6' 2""","USA","L",82,"C",8479661,"L","LAK","1997-05-29",208,"6' 2""","CAN","L",84,"L",74,74,0,-5,26.0855547960811,26.7910685805423,-0.70551378446115,0,"L","L",0,"F","F"
NA,2024-03-28,3,"Nicolas Hague",0.64,"VGK","Mark Scheifele",0,"WPG",8479980,"D","VGK","1998-12-05",215,"6' 6""","CAN","L",14,"D",8476460,"C","WPG","1993-03-15",207,"6' 3""","CAN","R",55,"C",78,75,3,8,25.2762588288904,30.9932786511734,-5.71701982228298,1,"L","R",1,"D","F"
NA,2024-03-28,1,"Keegan Kolesar",0,"VGK","Logan Stanley",0.96,"WPG",8478434,"R","VGK","1997-04-08",227,"6' 2""","CAN","R",55,"R",8479378,"D","WPG","1998-05-26",228,"6' 7""","CAN","L",64,"D",74,79,-5,-1,26.9332421964001,25.8040555935293,1.12918660287081,0,"R","L",1,"F","D"
NA,2024-03-28,2,"Joel Hanley",0.16,"CGY","Nathan Walker",0.15,"STL",8477810,"D","CGY","1991-06-08",190,"5' 11""","CAN","L",39,"D",8477573,"L","STL","1994-02-07",186,"5' 9""","AUS","L",79,"L",71,69,2,4,32.7596263385737,30.0937571200729,2.66586921850079,1,"L","L",0,"D","F"
NA,2024-03-28,3,"William Lagesson",0.94,"ANA","Brandon Tanev",0.06,"SEA",8478021,"D","DET","1996-02-22",207,"6' 2""","SWE","L",84,"D",8479293,"L","SEA","1991-12-31",180,"6' 0""","CAN","L",13,"L",74,72,2,27,28.0568466621098,32.1962861699704,-4.13943950786056,1,"L","L",0,"D","F"
NA,2024-03-28,2,"Luke Schenn",1,"NSH","Liam O'Brien",0,"ARI",8474568,"D","NSH","1989-11-02",221,"6' 2""","CAN","R",2,"D",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",74,73,1,6,34.3534973798132,29.6236044657097,4.72989291410344,1,"R","L",1,"D","F"
NA,2024-03-30,3,"Ryan Donato",0,"CHI","Scott Laughton",0.44,"PHI",8477987,"C","CHI","1996-04-09",193,"6' 0""","USA","L",17,"C",8476872,"C","PHI","1994-05-30",190,"6' 1""","CAN","L",21,"C",72,73,-1,3,27.9339257233994,29.7931191615402,-1.85919343814081,0,"L","L",0,"F","F"
NA,2024-04-01,2,"Evander Kane",0.92,"EDM","Tyler Tucker",0.08,"STL",8475169,"L","EDM","1991-08-02",210,"6' 2""","CAN","L",9,"L",8481006,"D","STL","2000-03-01",204,"6' 1""","CAN","L",75,"D",74,73,1,6,32.6201868307131,24.0513784461153,8.56880838459785,1,"L","L",0,"F","D"
NA,2024-04-02,1,"Jarred Tinordi",0.12,"CHI","Matt Martin",0.55,"NYI",8475797,"D","CHI","1992-02-20",230,"6' 6""","USA","L",24,"D",8474709,"L","NYI","1989-05-08",220,"6' 3""","CAN","L",17,"L",78,75,3,10,32.0705172020961,34.8539530644794,-2.78343586238324,0,"L","L",0,"D","F"
NA,2024-04-03,3,"Tanner Jeannot",0.06,"TBL","Ryan Reaves",0.88,"TOR",8479661,"L","LAK","1997-05-29",208,"6' 2""","CAN","L",84,"L",8471817,"R","TOR","1987-01-20",225,"6' 1""","CAN","R",75,"R",74,73,1,-17,26.8102073365231,37.1504898610162,-10.3402825244931,0,"L","R",1,"F","F"
NA,2024-04-03,1,"Chris Tierney",0.04,"NJD","Jacob Trouba",0.88,"NYR",8476919,"C","NJD","1994-07-01",195,"6' 1""","CAN","L",71,"C",8476885,"D","ANA","1994-02-26",202,"6' 3""","USA","R",8,"D",73,75,-2,-7,29.7165641376168,30.0582137161085,-0.341649578491687,0,"L","R",1,"F","D"
NA,2024-04-03,1,"Curtis Lazar",0.07,"NJD","Jimmy Vesey",0.85,"NYR",8477508,"C","NJD","1995-02-02",205,"6' 0""","CAN","R",20,"C",8476918,"L","NYR","1993-05-26",199,"6' 3""","USA","L",26,"L",72,75,-3,6,29.1258828890408,30.8129414445204,-1.68705855547961,0,"R","L",1,"F","F"
NA,2024-04-03,1,"Kevin Bahl",0.11,"NJD","Barclay Goodrow",0.71,"NYR",8480860,"D","CGY","2000-06-27",230,"6' 6""","CAN","L",88,"D",8476624,"C","SJS","1993-02-26",215,"6' 2""","CAN","L",23,"R",78,74,4,15,23.734335839599,31.0561631351105,-7.32182729551151,0,"L","L",0,"D","F"
NA,2024-04-03,1,"John Marino",0.04,"NJD","K'Andre Miller",0.88,"NYR",8478507,"D","UTA","1997-05-21",181,"6' 1""","USA","R",6,"D",8480817,"D","NYR","2000-01-21",210,"6' 5""","USA","L",79,"D",73,77,-4,-29,26.8320802005013,24.1662109820005,2.6658692185008,0,"R","L",1,"D","D"
NA,2024-04-03,1,"Dawson Mercer",0.37,"NJD","Will Cuylle",0.42,"NYR",8482110,"C","NJD","2001-10-27",180,"6' 0""","CAN","R",18,"C",8482157,"L","NYR","2002-02-05",211,"6' 3""","CAN","L",50,"L",72,75,-3,-31,22.4028252449305,22.1265664160401,0.276258828890409,0,"R","L",1,"F","F"
NA,2024-04-03,1,"Kurtis MacDermid",0.67,"NJD","Matt Rempe",0.23,"NYR",8477073,"L","NJD","1994-03-25",233,"6' 5""","CAN","L",56,"D",8482460,"C","NYR","2002-06-29",255,"6' 9""","CAN","R",73,"C",77,81,-4,-22,29.9843928001823,21.7329687856004,8.25142401458191,1,"L","R",1,"F","F"
NA,2024-04-03,2,"J.T. Miller",0.05,"VAN","Jack McBain",0.95,"ARI",8476468,"C","VAN","1993-03-14",218,"6' 1""","USA","L",10,"C",8480855,"C","UTA","2000-01-06",201,"6' 3""","CAN","L",22,"C",73,75,-2,17,31.0124174071543,24.2072226019594,6.80519480519481,0,"L","L",0,"F","F"
NA,2024-04-04,1,"John Beecher",0.17,"BOS","Jack Drury",0.72,"CAR",8481556,"C","BOS","2001-04-05",216,"6' 3""","USA","L",19,"C",8480835,"C","COL","2000-02-03",174,"5' 11""","USA","L",72,"C",75,71,4,42,22.9660514923673,24.1334016860333,-1.16735019366598,0,"L","L",0,"F","F"
NA,2024-04-04,2,"Andreas Englund",0.88,"LAK","Luke Kunin",0,"SJS",8477971,"D","LAK","1996-01-21",189,"6' 3""","SWE","L",39,"D",8479316,"C","SJS","1997-12-04",195,"6' 0""","USA","R",19,"C",75,72,3,-6,28.1634768740032,26.2960811118706,1.86739576213261,1,"L","R",1,"D","F"
NA,2024-04-06,3,"Colton Parayko",0.55,"STL","Klim Kostin",0.09,"SJS",8476892,"D","STL","1993-05-12",230,"6' 6""","CAN","R",55,"D",8480011,"C","SJS","1999-05-05",212,"6' 3""","RUS","L",37,"C",78,75,3,18,30.8594212804739,24.8881294144452,5.97129186602871,1,"R","L",1,"D","F"
NA,2024-04-06,2,"Justin Faulk",0.25,"STL","Luke Kunin",0,"SJS",8475753,"D","STL","1992-03-20",217,"6' 0""","USA","R",27,"D",8479316,"C","SJS","1997-12-04",195,"6' 0""","USA","R",19,"C",72,72,0,22,32.0021645021645,26.3015493278651,5.70061517429939,1,"R","R",0,"D","F"
NA,2024-04-06,1,"Kurtis MacDermid",0.93,"NJD","Bokondji Imama",0.04,"OTT",8477073,"L","NJD","1994-03-25",233,"6' 5""","CAN","L",56,"D",8478147,"L","OTT","1996-08-03",221,"6' 1""","CAN","L",15,"L",77,73,4,12,29.9925951241741,27.6359079516974,2.35668717247665,1,"L","L",0,"F","F"
NA,2024-04-06,2,"Ryan Reaves",0.95,"TOR","Michael Pezzetta",0.05,"MTL",8471817,"R","TOR","1987-01-20",225,"6' 1""","CAN","R",75,"R",8479543,"L","MTL","1998-03-13",216,"6' 1""","CAN","L",55,"L",73,73,0,9,37.158692185008,26.0308726361358,11.1278195488722,1,"R","L",1,"F","F"
NA,2024-04-07,1,"Dylan Cozens",0.44,"BUF","Jeff Petry",0.06,"DET",8481528,"C","BUF","2001-02-09",188,"6' 3""","CAN","R",24,"C",8473507,"D","DET","1987-12-09",197,"6' 3""","USA","R",26,"D",75,75,0,-9,23.1245158350421,36.2783094098884,-13.1537935748462,1,"R","R",0,"F","D"
NA,2024-04-07,1,"Bowen Byram",0,"BUF","Joe Veleno",1,"DET",8481524,"D","BUF","2001-06-13",190,"6' 1""","CAN","L",4,"D",8480813,"C","DET","2000-01-13",198,"6' 1""","CAN","L",90,"C",73,73,0,-8,22.7856003645477,24.1990202779676,-1.41341991341992,0,"L","L",0,"D","F"
NA,2024-04-09,1,"Zack MacEwen",0,"OTT","Jonah Gadjovich",0.89,"FLA",8479772,"R","OTT","1996-07-08",205,"6' 3""","CAN","R",71,"C",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",75,74,1,-4,27.7151970836181,25.4568238778765,2.25837320574162,0,"R","L",1,"F","F"
